Timestamp,Device,IP,tcpActiveOpens,tcpCurrEstab,tcpEstabResets,tcpInSegs,tcpOutRsts,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,udpInDatagrams,udpInErrors,udpNoPorts,udpOutDatagrams,ipForwDatagrams,ipInAddrErrors,ipInDelivers,ipInDiscards,ipInReceives,ipOutNoRoutes,ipOutDiscards,ipOutRequests,icmpInDestUnreachs,icmpInEchos,icmpInMsgs,icmpOutDestUnreachs,icmpOutEchoReps,icmpOutMsgs,ifInOctets_enp0s3,ifInUcastPkts_enp0s3,ifInNUcastPkts_enp0s3,ifInDiscards_enp0s3,ifOutOctets_enp0s3,ifOutUcastPkts_enp0s3,ifOutNUcastPkts_enp0s3,ifOutDiscards_enp0s3,ifInOctets_enp0s8,ifInUcastPkts_enp0s8,ifInNUcastPkts_enp0s8,ifInDiscards_enp0s8,ifOutOctets_enp0s8,ifOutUcastPkts_enp0s8,ifOutNUcastPkts_enp0s8,ifOutDiscards_enp0s8,ifInOctets_enp0s9,ifInUcastPkts_enp0s9,ifInNUcastPkts_enp0s9,ifInDiscards_enp0s9,ifOutOctets_enp0s9,ifOutUcastPkts_enp0s9,ifOutNUcastPkts_enp0s9,ifOutDiscards_enp0s9,ifInOctets_enp0s10,ifInUcastPkts_enp0s10,ifInNUcastPkts_enp0s10,ifInDiscards_enp0s10,ifOutOctets_enp0s10,ifOutUcastPkts_enp0s10,ifOutNUcastPkts_enp0s10,ifOutDiscards_enp0s10
2026-04-07 07:31:05,device2,172.16.0.1,7,0,1,388,7,321,0,0,633,0,40,672,8586,0,1103,0,9691,0,20,1035,40,0,40,40,0,40,3412390,2718,2,0,76246,976,0,0,336820,3948,0,0,2686572,4351,0,0,458294,4625,0,0,313190,3659,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:31:05,device3,10.0.0.1,30,0,0,0,0,30,0,175,838,0,40,960,6053,0,922,0,6979,0,20,1223,40,0,40,42,0,42,1808270,4338,0,0,341350,4007,0,0,126853,1471,0,0,1438595,1937,0,0,129775,1578,0,0,1201443,1879,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:31:05,device4,192.168.10.10,12,0,1,287,9,255,0,0,1243,0,40,1303,0,0,1634,0,1634,0,20,1602,40,0,40,40,0,40,900297,1936,0,0,132772,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:31:05,device5,192.168.20.10,23,0,1,405,9,380,0,2,1251,0,60,1336,0,0,1816,0,1816,0,20,1815,95,0,95,93,0,93,858251,1819,0,0,132451,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:31:20,device1,172.16.0.80,78,0,0,89,20,175,7,379,927,0,0,1077,0,0,1021,0,1021,0,0,1595,0,0,0,0,0,0,60324,724,0,0,183802,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:31:20,device2,172.16.0.1,7,0,1,388,7,321,0,0,690,0,40,729,9209,0,1160,0,10371,0,20,1092,40,0,40,40,0,40,3412390,2718,2,0,76246,976,0,0,363036,4254,0,0,2711854,4648,0,0,489922,4999,0,0,343748,4014,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:31:20,device3,10.0.0.1,30,0,0,0,0,30,0,180,909,0,40,1035,6517,0,993,0,7514,0,20,1303,40,0,40,42,0,42,1833552,4635,0,0,367722,4315,0,0,136819,1587,0,0,1448623,2055,0,0,139741,1694,0,0,1211471,1997,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:31:20,device4,192.168.10.10,12,0,1,287,9,255,0,0,1358,0,40,1418,0,0,1757,0,1757,0,20,1717,40,0,40,40,0,40,910169,2052,0,0,142738,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:31:20,device5,192.168.20.10,23,0,1,405,9,380,0,2,1366,0,60,1451,0,0,1930,0,1930,0,20,1930,95,0,95,93,0,93,868123,1935,0,0,142417,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-07 07:31:35,device1,172.16.0.80,79,0,0,89,20,176,7,391,991,0,0,1143,0,0,1084,0,1084,0,0,1674,0,0,0,0,0,0,65380,784,0,0,190101,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
